"event_id,transaction_id,user_id,card_id,merchant_id,merchant_category,mcc,amount,currency,channel,txn_ts,last_txn_ts,distance_km_from_last,time_diff_min,velocity_km_per_min,device_id,device_trust_score,ip_country,merchant_risk_score,base_anomaly_score,model_score,rule_triggered,label,intervention_required,user_response,response_time_sec"
"E4_06A562AC7229,T000085075,U004232,C0006549,M00579,Grocery,5411,1280.49,INR,QR,2026-01-29 07:56:40,2026-01-22 16:22:06,8186.96570931187,9574.566666666668,0.8550742810966417,D18784428,0.8684863636111451,US,0.014387841043455973,0.1371553414390227,0.0894831604619153,,normal,0,NA,0"
"E4_D71C646C8506,T000053178,U002312,C0003583,M00002,Coffee,5814,4.01,GBP,POS,2026-02-09 13:12:39,2026-02-04 08:45:53,6727.4702759545935,7466.766666666666,0.9009884165776253,D69592670,0.7087231896458246,GB,0.19276385974541704,0.15567805984798136,0.16352806461854905,,normal,0,NA,0"
"E4_11A06E617AE6,T000035102,U003175,C0004954,M00622,Fuel,5541,697.59,INR,POS,2026-03-10 17:33:22,2026-03-09 19:08:37,742.4228428847958,1344.75,0.5520898627141073,D29820075,0.7116477995880749,US,0.1137840418162829,0.4032096287907058,0.325905144961404,,normal,0,NA,0"
"E4_9A9003482A6D,T000049775,U000725,C0001147,M00586,Electronics,5732,56307.87,INR,POS,2026-03-16 18:24:54,2026-03-07 11:45:06,9.167521769319645,13359.8,0.0006862020216859268,D57353429,0.7334239657535178,GB,0.2637001358379035,0.6843896213493693,0.3908718279066342,,normal,0,NA,0"
"E4_FF88B8CB5155,T000041348,U002818,C0004383,M00087,Grocery,5411,1810.97,INR,POS,2026-01-03 11:43:55,2026-01-03 07:11:55,7301.524636007518,272.0,26.843840573557053,D20385724,0.6823049389542442,US,0.150940101282428,0.21945172492000403,0.37314421742986337,,normal,0,NA,0"
"E4_A929F06D6D92,T000075470,U002817,C0004380,M00386,Coffee,5814,264.58,INR,ATM,2026-01-23 14:27:25,2026-01-23 05:52:25,7321.40665801958,515.0,14.21632360780501,D24201119,0.6283363337051644,US,0.25739811414154107,0.5135367399772717,0.5269050433061913,,normal,0,NA,0"
"E4_C1235476C261,T000115648,U002436,C0003783,M00307,Dining,5812,328.6,INR,POS,2026-02-19 05:26:55,2026-02-05 22:46:05,1172.4640205481007,19120.833333333332,0.06131866745076143,D57184636,0.5892349430887877,GB,0.28398259779010043,0.18045794389143388,0.22936624131387084,,normal,0,NA,0"
"E4_466A26BC876B,T000044236,U003716,C0005757,M00046,ATM,6011,4538.85,INR,POS,2026-02-26 08:05:50,2026-02-11 04:23:57,7323.221341687617,21821.883333333335,0.3355907109310432,D73325942,0.9292427254928946,GB,0.40758287568330226,0.5883194624841169,0.23527165694215196,,normal,0,NA,0"
"E4_7382FA639828,T000021873,U002387,C0003701,M00142,Entertainment,7832,1085.85,INR,POS,2026-03-21 03:27:57,2026-03-16 11:05:01,7168.868824911619,6742.933333333333,1.0631676854155885,D45128043,0.9220261850651588,IN,0.28715860561990764,0.5026143161071142,0.27697133981908834,,normal,0,NA,0"
"E4_6FDD0C50D369,T000046445,U004605,C0007124,M00358,Grocery,5411,2943.62,INR,POS,2026-03-04 13:44:01,2026-02-24 05:10:04,7162.3653988639135,12033.95,0.5951799200481898,D66796411,0.9903065075826938,IN,0.1534911743455656,0.44005781891707424,0.20827416756617026,,normal,0,NA,0"
"E4_494C85ED2EC4,T000076818,U003274,C0005102,M00040,Fuel,5541,194.4,INR,POS,2026-03-24 00:53:37,2026-03-23 11:35:47,6845.05373098591,797.8333333333334,8.579553454337885,D00388370,0.8856169571631183,GB,0.21569658207843484,0.26293193402777626,0.24583898649554814,,normal,0,NA,0"
"E4_1D801FE3572E,T000053535,U001488,C0002324,M00301,Pharmacy,5912,1861.79,INR,POS,2026-03-04 05:44:21,2026-02-21 16:30:22,4.554408988476721,15193.983333333334,0.0002997508216614288,D59189595,1.0,IN,0.09711464806398706,0.050687690159146905,0.011655240536757327,,normal,0,NA,0"
"E4_5568E6CD75BD,T000066499,U004657,C0007206,M00464,Pharmacy,5912,2673.14,INR,POS,2026-02-21 22:45:46,2026-02-21 19:29:53,7182.111292097607,195.88333333333333,36.66524951296319,D19283257,0.625511265065209,IN,0.1582029873597237,0.4778296221248337,0.5605541798880678,,normal,0,NA,0"
"E4_70618AC92693,T000007615,U003821,C0005928,M00087,Grocery,5411,1525.94,INR,POS,2026-01-08 16:28:13,2026-01-06 09:50:55,18.038952208358882,3277.3,0.005504211457101542,D33762214,0.5717501882527684,IN,0.150940101282428,0.07887764691361178,0.13128556457916188,,normal,0,NA,0"
"E4_0042E8570A5C,T000065053,U004807,C0007433,M00229,Grocery,5411,20.19,GBP,POS,2026-02-13 13:26:42,2026-02-11 19:00:03,6711.112145906546,2546.65,2.635270706970548,D92185987,0.6427969569897377,GB,0.06716918854309012,0.2857912176557366,0.21186917155100662,,normal,0,NA,0"
"E4_3EE29FF93ED1,T000066026,U004249,C0006571,M00046,ATM,6011,106.99,GBP,POS,2026-01-12 12:43:40,2026-01-06 17:17:57,258.41557583836254,8365.716666666667,0.0308898312164962,D25533885,0.8601117809411328,US,0.40758287568330226,0.5512112522682752,0.3341182313578298,,normal,0,NA,0"
"E4_A9D0F0EECEF7,T000081392,U004307,C0006660,M00742,Grocery,5411,1678.85,INR,QR,2026-01-14 08:01:12,2026-01-06 18:12:00,7316.943265238804,10909.2,0.6707130921826352,D90767268,0.9698363606646472,IN,0.1777695564493011,0.09428343467021391,0.08061887392589392,,normal,0,NA,0"
"E4_2CBBFD020C4B,T000054222,U003476,C0005390,M00284,Coffee,5814,0.48,GBP,ATM,2026-03-20 11:51:56,2026-03-19 11:10:47,7166.443273157815,1481.15,4.838431808498677,D81473906,0.8144101365037488,IN,0.10357456892493969,0.3379567610134496,0.2914480139450122,,normal,0,NA,0"
"E4_17CE8D2F618F,T000006572,U004570,C0007067,M00354,Grocery,5411,23.13,GBP,POS,2026-02-21 18:38:12,2026-02-08 08:29:59,1155.611621454272,19328.216666666667,0.05978883832812332,D69290283,0.8774270393206076,IN,0.07445350931953257,0.33509401598677047,0.16633604522765658,,normal,0,NA,0"
"E4_BF4D23DF14A8,T000069041,U003677,C0005699,M00779,Electronics,5732,343.81,GBP,POS,2026-03-26 08:54:33,2026-03-07 18:49:25,735.0030779099347,26765.133333333335,0.02746121488565726,D91324979,0.28736570968507447,IN,0.44829732556251994,0.5486872483589729,0.4433916327304557,,normal,0,NA,0"
"E4_2DAAD0D074C3,T000085157,U002673,C0004156,M00772,Travel,4511,9351.0,INR,POS,2026-03-06 14:00:32,2026-03-04 19:06:16,118.56204484909253,2574.266666666667,0.04605662901373563,D54968292,1.0,IN,0.26084701664707394,0.5052073338186632,0.27820989649334366,,normal,0,NA,0"
"E4_7925B9234C2E,T000012954,U000270,C0000423,M00653,Coffee,5814,343.43,INR,POS,2026-02-07 09:04:52,2026-01-30 08:51:02,1190.2692482270588,11533.833333333334,0.10319806206901945,D42213363,0.6977320445513867,GB,0.09134875768538489,0.05291273670529526,0.21937499442724964,,normal,0,NA,0"
"E4_6F9BC74A3A59,T000011252,U000773,C0001221,M00645,Electronics,5732,33244.0,INR,POS,2026-03-09 20:51:40,2026-03-06 16:31:40,7313.731401766861,4580.0,1.596884585538616,D49774982,0.8732316434232459,IN,0.4897229197369135,0.6997437306068197,0.2983546027496863,,normal,0,NA,0"
"E4_8DA2999EE5AC,T000064188,U002647,C0004112,M00611,Grocery,5411,1265.2,INR,POS,2026-02-02 18:10:43,2026-01-21 22:28:11,1736.8809261309884,17022.533333333333,0.10203422088355367,D71248082,0.714314818140497,GB,0.1529604878859382,0.4092197505947335,0.2014524691736355,,normal,0,NA,0"
"E4_E672638325C1,T000075147,U004312,C0006668,M00289,Grocery,5411,3110.45,INR,POS,2026-02-08 08:45:23,2026-01-23 13:33:37,6711.417235861212,22751.766666666666,0.2949844438099845,D95106894,0.7742918594345579,GB,0.02510808825100974,0.1509979008257912,0.06607520971888242,,normal,0,NA,0"
"E4_613F74CE6ABD,T000097091,U001412,C0002201,M00469,Dining,5812,438.95,INR,ATM,2026-03-26 15:38:46,2026-03-19 18:56:30,7332.09503585479,9882.266666666666,0.7419446654466711,D15224047,0.8899640916414047,IN,0.048357129941056815,0.0,0.05988834347806046,,normal,0,NA,0"
"E4_1CD43E8ED6F7,T000073117,U002610,C0004047,M00066,ATM,6011,80.65,GBP,ATM,2026-01-10 17:29:43,2026-01-10 11:42:43,8050.9843999295235,347.0,23.201684149652806,D49224635,0.8318397903911476,GB,0.44853512168369575,0.6478827059582597,0.5786342698970325,,normal,0,NA,0"
"E4_2325727C4A52,T000023736,U003328,C0005182,M00377,Pharmacy,5912,723.31,INR,POS,2026-01-11 17:55:46,2026-01-10 22:23:41,8028.712919806825,1172.0833333333333,6.849950589241515,D43643136,0.7560048915709815,IN,0.09298337930415877,0.2048632420835489,0.21899434906574514,,normal,0,NA,0"
"E4_7F39958B1008,T000069970,U003985,C0006176,M00050,Dining,5812,2277.15,INR,POS,2026-03-03 18:52:43,2026-02-15 10:54:26,1152.695533635307,23518.283333333333,0.04901274116387351,D58700032,0.8014084396208551,US,0.17698611986137375,0.10049411244900375,0.07630737042802746,,normal,0,NA,0"
"E4_61AC80AAA15C,T000047951,U003519,C0005455,M00445,Grocery,5411,3307.62,INR,POS,2026-01-06 05:35:20,2026-01-05 11:22:08,848.3618164835807,1093.2,0.7760353242623313,D55444480,0.9267893443182101,GB,0.05554866694520632,0.48044865336704534,0.22466899522027947,,normal,0,NA,0"
"E4_9E7957D1C387,T000112875,U003700,C0005732,M00459,Dining,5812,19.49,GBP,POS,2026-02-20 16:27:54,2026-02-20 10:38:57,34.40753028250166,348.95,0.09860303849405835,D03402539,0.6902871365599527,IN,0.11533804017931519,0.35897800433448773,0.1610491019278012,,normal,0,NA,0"
"E4_0ED35A8BF0C2,T000117657,U003297,C0005133,M00576,Grocery,5411,1154.56,INR,ATM,2026-01-10 21:27:45,2026-01-07 20:06:19,133.36354975023946,4401.433333333333,0.030300027207100594,D71636698,0.9114755547306812,GB,0.06425710332089987,0.25408984589341105,0.18283983973732007,,normal,0,NA,0"
"E4_8C539F856132,T000095113,U003414,C0005306,M00609,Electronics,5732,49993.9,INR,POS,2026-03-15 23:54:03,2026-03-15 20:37:10,118.35475679919253,196.88333333333333,0.6011415735165963,D20839424,0.743202517266348,GB,0.44028083927160266,0.5304114634478914,0.41924552864249687,,normal,0,NA,0"
"E4_2C9FB1C36CAA,T000030396,U002819,C0004385,M00478,Coffee,5814,3.44,GBP,ATM,2026-03-22 16:00:49,2026-03-22 14:16:53,737.7104531635226,103.93333333333334,7.097919690476484,D81743093,0.41583119260167695,US,0.18795604927606863,0.43368465413997304,0.4257381432710254,,normal,0,NA,0"
"E4_5CC19A72F26B,T000084660,U000550,C0000865,M00419,Fuel,5541,3322.21,INR,POS,2026-02-16 19:43:35,2026-02-07 17:51:39,8036.45698121283,13071.933333333332,0.6147871761799706,D96732347,0.5934633260604867,GB,0.3472119572130419,0.6073334589009037,0.37994576081295756,,normal,0,NA,0"
"E4_183136CFA0A5,T000097214,U002215,C0003436,M00696,Electronics,5732,462.18,GBP,POS,2026-03-14 09:37:48,2026-03-12 22:46:28,8023.332940246781,2091.3333333333335,3.8364677750622156,D03760598,0.552180274178394,GB,0.32108549843737066,0.2185965636540014,0.2930386261466404,,normal,0,NA,0"
"E4_0C625A47FD5D,T000111922,U001474,C0002298,M00329,Grocery,5411,612.58,INR,POS,2026-01-12 08:12:55,2026-01-07 12:05:35,7168.623717648653,6967.333333333333,1.0288905919503377,D55080810,1.0,GB,0.13955071470569938,0.09860924961137324,0.05004943745874843,,normal,0,NA,0"
"E4_46457A76A2BE,T000113369,U002252,C0003490,M00213,Grocery,5411,1629.62,INR,QR,2026-03-26 13:38:10,2026-03-19 08:26:52,7197.64151927691,10391.3,0.6926603523406032,D40944876,0.6579407444599706,IN,0.19210072037867176,0.1873947135415989,0.19405769752762297,,normal,0,NA,0"
"E4_178A5492722D,T000038294,U000596,C0000939,M00658,Coffee,5814,0.05,GBP,POS,2026-01-24 09:26:41,2026-01-22 15:27:07,7303.780176495815,2519.5666666666666,2.8988239418798796,D39483782,0.540379788675815,DE,0.24357000703237858,0.06436486051156863,0.24163941927372426,,normal,0,NA,0"
"E4_AD88EF921F14,T000061531,U004187,C0006480,M00695,Fashion,5651,33.7,GBP,POS,2026-01-15 21:13:36,2026-01-09 18:21:51,7315.939110067537,8811.75,0.8302481470840113,D67052873,0.7462268572129338,IN,0.1718534766666014,0.34989959714565466,0.23830491248547048,,normal,0,NA,0"
"E4_B68C34C4B9EC,T000056623,U004254,C0006578,M00628,Grocery,5411,2198.15,INR,ATM,2026-02-13 11:46:28,2026-02-04 07:26:09,15.919671103252332,13220.316666666668,0.0012041822828186665,D56755994,0.616661323001399,IN,0.17338335832577456,0.4247415662613244,0.28896537203365513,,normal,0,NA,0"
"E4_F407020A5F09,T000037469,U001844,C0002875,M00237,Entertainment,7832,1817.13,INR,POS,2026-01-30 10:20:24,2026-01-25 10:45:04,745.5591784517251,7175.333333333333,0.10390585967458772,D76716775,0.6291551632538307,IN,0.20671158446742155,0.3620936910000622,0.30989895596502415,,normal,0,NA,0"
"E4_3F5CFA32DC20,T000102865,U001289,C0002012,M00443,Grocery,5411,501.23,INR,POS,2026-03-11 00:11:41,2026-02-26 01:02:13,8008.321477601326,18669.466666666667,0.42895287908249435,D59538999,0.6166681891409689,GB,0.1887685645507825,0.16752003214244005,0.22974586827447077,,normal,0,NA,0"
"E4_139C91ADC8EB,T000090600,U003060,C0004774,M00690,Dining,5812,17.18,GBP,POS,2026-02-13 11:25:36,2026-02-07 07:23:57,116.70190110284936,8881.65,0.013139664488338244,D90462260,0.7432851303147874,SG,0.35726879142229906,0.5387669683898819,0.2800772515114558,,normal,0,NA,0"
"E4_FD2676761EA3,T000043123,U002133,C0003313,M00172,Entertainment,7832,2063.75,INR,POS,2026-03-26 23:14:31,2026-03-26 15:37:31,20.978949069718205,457.0,0.045905796651462154,D50913307,1.0,AE,0.3518910674003607,0.5314880071278251,0.242174264956066,,normal,0,NA,0"
"E4_9B9FEC6926F7,T000057115,U004273,C0006611,M00361,Fashion,5651,117.8,GBP,POS,2026-02-17 13:03:37,2026-02-16 13:25:41,7172.727877086918,1417.9333333333334,5.058579066072865,D40112554,1.0,IN,0.19568048932243964,0.34419654406070677,0.2502864018869063,,normal,0,NA,0"
"E4_8D7509D86B19,T000038710,U004439,C0006860,M00337,Electronics,5732,20917.32,INR,POS,2026-02-25 18:08:44,2026-02-13 17:23:22,1176.1284073385893,17325.366666666665,0.06788476284322541,D39775896,0.802788179034981,US,0.2984198762031631,0.6162539726306668,0.35303557474433417,,normal,0,NA,0"
"E4_8AE79F853D3D,T000064698,U001153,C0001804,M00444,Fashion,5651,5680.87,INR,POS,2026-03-11 22:44:34,2026-03-10 17:35:17,8032.190144745394,1749.2833333333333,4.591703351703304,D99160456,0.8277124719305847,GB,0.3184280019686065,0.18181873078254995,0.21527514144269264,,normal,0,NA,0"
"E4_F9084F1FF7E6,T000055226,U001973,C0003072,M00441,Grocery,5411,808.49,INR,POS,2026-01-18 09:31:01,2026-01-17 12:21:24,7321.349359648319,1269.6166666666666,5.766582585017776,D85814676,0.8407010558744616,US,0.12277948841964001,0.3419458298692138,0.2334342775865487,,normal,0,NA,0"
"E4_2D486955D39A,T000047981,U001936,C0003015,M00408,Coffee,5814,80.8,INR,POS,2026-02-25 17:16:26,2026-02-24 14:35:20,7313.996766591002,1601.1,4.568107405278248,D11881357,0.0,IN,0.14347607102227225,0.32401046298522873,0.3361727629554626,,normal,0,NA,0"
"E4_4D0269E0F591,T000081986,U003549,C0005502,M00680,Grocery,5411,27.41,GBP,POS,2026-02-25 14:57:50,2026-02-20 18:02:32,25.738714720830995,7015.3,0.0036689399912806287,D74545314,0.31625666690655735,SG,0.23080013871317154,0.4042992917867969,0.307705709912141,,normal,0,NA,0"
"E4_23BD9218D736,T000051161,U000501,C0000794,M00340,Fashion,5651,2370.98,INR,POS,2026-03-12 21:22:51,2026-03-09 17:00:54,18.7289023015293,4581.95,0.00408753965048272,D32334355,0.7900147920287929,SG,0.1952481252500934,0.3489605600964275,0.23849241873688734,,normal,0,NA,0"
"E4_B08E9EB29994,T000024941,U004276,C0006616,M00465,Pharmacy,5912,864.78,INR,ATM,2026-01-11 04:03:52,2026-01-04 16:03:03,1745.7427512251772,9360.816666666668,0.18649470589907688,D29978171,1.0,IN,0.0,0.28174459814119457,0.16229056733167657,,normal,0,NA,0"
"E4_6E100FE2AAF4,T000010274,U004959,C0007672,M00147,Fuel,5541,1025.63,INR,POS,2026-01-27 23:15:56,2026-01-22 19:08:04,7315.663400302724,7447.866666666667,0.9822495122052028,D83954098,0.724607606467469,US,0.14766598092593927,0.42807013662220594,0.2640296738517865,,normal,0,NA,0"
"E4_2FE0D9B9247B,T000048512,U001517,C0002365,M00218,Fashion,5651,43.36,GBP,QR,2026-01-12 17:55:41,2026-01-10 09:16:22,10.96186113837873,3399.3166666666666,0.003224724911882897,D60667187,0.3566411632787477,GB,0.3136477092562475,0.5699751179866309,0.41883420399563354,,normal,0,NA,0"
"E4_6BD8AA619D9A,T000098224,U002434,C0003778,M00407,Fuel,5541,4411.29,INR,QR,2026-01-30 22:51:07,2026-01-29 21:07:44,6694.816693986809,1543.3833333333334,4.337753654192721,D67860413,0.8245608865597172,GB,0.102144679442807,0.45968845773951394,0.24210046338130334,,normal,0,NA,0"
"E4_9EEE4CC57106,T000119330,U001776,C0002767,M00539,Electronics,5732,687.22,INR,QR,2026-01-12 19:19:37,2026-01-12 16:15:37,7299.087706781821,184.0,39.66895492816207,D78593950,0.7384109194969006,US,0.3676678627843795,0.5790866743264881,0.6637065948013309,AMOUNT_SPIKE,suspicious,1,APPROVE,39"
"E4_F04428B6BC27,T000088559,U001219,C0001901,M00630,Travel,4511,6666.45,INR,POS,2026-02-25 10:04:19,2026-02-24 16:00:23,33.82002597801899,1083.9333333333334,0.031201204850869354,D64331694,0.36857240831467325,IN,0.27094944532203535,0.5107301470942347,0.45705962958320384,,normal,0,NA,0"
"E4_3150696ACE79,T000013886,U000384,C0000614,M00686,Electronics,5732,56364.8,INR,POS,2026-03-06 10:01:47,2026-03-03 16:10:50,8050.694004324424,3950.95,2.0376603106403333,D21823072,0.46566245008402973,IN,0.4684474941353828,0.7501027525154036,0.5551293019306804,,normal,0,NA,0"
"E4_6799D13EEFDC,T000090361,U004687,C0007252,M00163,Coffee,5814,409.1,INR,POS,2026-01-17 10:22:57,2026-01-17 07:12:06,1135.6525250341542,190.85,5.950497904292137,D34075159,0.6017856584029528,IN,0.1323069764137571,0.39792310961872096,0.42052045395758764,,normal,0,NA,0"
"E4_25D5AF4EA685,T000032672,U001698,C0002649,M00290,Coffee,5814,271.69,INR,QR,2026-01-01 16:37:02,2025-12-31 21:37:34,1155.560425204825,1139.4666666666667,1.0141239397421233,D05856896,0.974829785655695,IN,0.1444916078874987,0.5603736253664664,0.350135947506687,,normal,0,NA,0"
"E4_7727B37DC419,T000091631,U002566,C0003989,M00563,Coffee,5814,181.73,INR,POS,2026-02-04 17:21:13,2026-02-02 15:43:34,6723.193058255486,2977.65,2.2578856004753702,D35890121,0.6879006257958149,SG,0.07857580354106948,0.3101011128062341,0.1644369002349617,,normal,0,NA,0"
"E4_62D7BB0B7B4D,T000057682,U003169,C0004946,M00780,Fuel,5541,2950.12,INR,POS,2026-02-13 14:00:02,2026-02-11 18:11:24,7196.788682292256,2628.633333333333,2.737844259612317,D63010104,0.6286128590776446,IN,0.18319330489615648,0.5015607226628604,0.2830759932340762,,normal,0,NA,0"
"E4_A99170C4115E,T000098868,U000971,C0001533,M00495,Entertainment,7832,162.89,INR,POS,2026-03-14 18:12:24,2026-03-08 10:38:07,20.449405250041895,9094.283333333333,0.0022485999721482794,D68222180,0.3741668674229175,IN,0.3334526088133172,0.37194666674647053,0.32456652218045334,,normal,0,NA,0"
"E4_7F459B0C2A6A,T000041667,U001275,C0001988,M00486,Dining,5812,2232.42,INR,POS,2026-03-09 01:05:27,2026-02-22 04:34:20,7282.385432359433,21391.116666666665,0.340439704286566,D50919812,0.8325679637332775,IN,0.2394424038039233,0.08454754223862623,0.13613220066584106,,normal,0,NA,0"
"E4_40EF92EC8687,T000040763,U002125,C0003302,M00193,Entertainment,7832,915.05,INR,POS,2026-03-02 17:15:33,2026-02-22 17:03:30,1185.9563606319355,11532.05,0.10284002936441791,D70642617,0.8453096342841315,IN,0.34294138630269627,0.460338243139206,0.31812633729664846,,normal,0,NA,0"
"E4_AD1366CCC79D,T000044830,U003612,C0005599,M00727,Coffee,5814,328.46,INR,POS,2026-02-17 16:39:17,2026-02-15 20:46:06,129.66399940923537,2633.1833333333334,0.04924229838759247,D20725438,0.8257965016883909,IN,0.055861705366118855,0.3340350089225637,0.014902957411402795,,normal,0,NA,0"
"E4_7F7061E8A204,T000001718,U000879,C0001386,M00073,Dining,5812,1508.05,INR,POS,2026-02-16 22:52:51,2026-02-13 16:05:15,6701.837362116941,4727.6,1.4175982236477156,D18214415,0.9258099118615841,IN,0.24494533740240637,0.3337381170714565,0.11324211954873808,,normal,0,NA,0"
"E4_CB9F97EB64D1,T000094926,U001079,C0001686,M00775,ATM,6011,11712.77,INR,ATM,2026-02-09 15:43:59,2026-02-03 20:03:05,6693.762434698422,8380.9,0.7986925550595309,D81886107,0.5153096286405199,IN,0.4303602533515656,0.5600511591678571,0.41960756485919365,,normal,0,NA,0"
"E4_D959C656733C,T000035715,U002055,C0003197,M00517,Entertainment,7832,850.31,INR,POS,2026-01-15 22:30:09,2026-01-15 16:11:58,1143.937645636006,378.18333333333334,3.024823001990232,D39725476,0.7126211840765231,IN,0.2583687335102443,0.5540674405762046,0.388956123972216,,normal,0,NA,0"
"E4_18D95D55B018,T000004663,U003060,C0004776,M00224,Fashion,5651,4535.53,INR,POS,2026-02-02 09:05:34,2026-01-30 06:47:25,21.930720217104255,4458.15,0.004919242335296985,D90462260,0.6282970198719869,SG,0.31225699858973943,0.5252326440190321,0.31102314408646287,,normal,0,NA,0"
"E4_C1B1AA54EC87,T000070751,U001484,C0002314,M00519,Pharmacy,5912,1000.08,INR,POS,2026-02-07 10:08:17,2026-02-05 12:28:47,25.718451025382535,2739.5,0.009388009135018265,D78476525,0.4652993664487023,IN,0.0,0.4946962426102587,0.3779420544271196,,normal,0,NA,0"
"E4_5BC7C3226D68,T000007115,U004224,C0006536,M00523,Pharmacy,5912,589.94,INR,POS,2026-03-20 10:34:17,2026-03-18 11:19:18,14.409938262577771,2834.983333333333,0.0050829005211945185,D11498571,0.5790401164800798,IN,0.12378331348484699,0.485594685383531,0.3643105030788286,,normal,0,NA,0"
"E4_E141F8EB15B5,T000106908,U002372,C0003675,M00667,Electronics,5732,350.59,GBP,POS,2026-01-09 16:11:59,2026-01-06 11:49:03,7323.302323514906,4582.933333333333,1.5979508735704,D05038053,0.7944916788181099,GB,0.3199725526215205,0.45996365661106214,0.2777367680632919,,normal,0,NA,0"
